,date,y_pred,y,diff
145,2018-04-23,128455.9744,132805.76,4349.785600000003
146,2018-04-24,116505.75880000001,132850.56,16344.801199999987
147,2018-04-25,112687.37720000003,133611.56,20924.182799999966
148,2018-04-26,112974.07600000002,133245.03999999998,20270.963999999964
149,2018-04-27,133501.35240000003,126032.04000000001,7469.312400000024
150,2018-04-28,149613.47480000005,123789.93000000002,25823.544800000032
151,2018-04-29,148069.93840000004,123789.93000000001,24280.008400000035
152,2018-04-30,128879.63160000005,125628.49000000002,3251.1416000000318
153,2018-05-01,115109.18,129124.98,14015.800000000003
154,2018-05-02,112539.4232,128983.89,16444.466799999995
155,2018-05-03,116311.17240000004,129191.26,12880.087599999955
156,2018-05-04,116092.35520000002,121990.42,5898.064799999978
157,2018-05-05,114100.72120000004,124867.14,10766.418799999956
158,2018-05-06,115206.27560000002,134030.95,18824.67439999999
159,2018-05-07,113187.78760000004,136772.13999999998,23584.352399999945
160,2018-05-08,146477.83000000005,133784.37,12693.46000000005
161,2018-05-09,149339.44200000004,131675.3,17664.14200000005
162,2018-05-10,130590.58000000002,133175.84999999998,2585.2699999999604
163,2018-05-11,128822.96680000001,127972.22000000002,850.7467999999935
164,2018-05-12,131373.04,129039.39000000001,2333.649999999994
165,2018-05-13,131511.45200000002,134633.27000000002,3121.8179999999993
166,2018-05-14,126843.46720000001,135267.28000000003,8423.812800000014
167,2018-05-15,119832.6092,136406.90000000002,16574.290800000017
168,2018-05-16,119632.3308,136448.96000000002,16816.629200000025
169,2018-05-17,119773.65959999998,135186.33000000002,15412.670400000032
170,2018-05-18,119908.858,130004.28,10095.422000000006
171,2018-05-19,124278.95520000001,126029.79,1750.8347999999824
172,2018-05-20,121925.5624,131738.78,9813.217600000004
173,2018-05-21,123576.22959999999,131088.90000000002,7512.670400000032
174,2018-05-22,125415.606,130798.31000000001,5382.7040000000125
175,2018-05-23,126687.3844,132627.57,5940.185600000012
176,2018-05-24,123891.69520000002,130632.04000000002,6740.344800000006
177,2018-05-25,123891.69520000002,124526.74000000003,635.0448000000179
178,2018-05-26,123910.02640000003,123375.71000000002,534.3164000000106
179,2018-05-27,118898.30840000002,129621.26000000001,10722.951599999986
180,2018-05-28,114466.74680000002,132972.63000000003,18505.88320000001
181,2018-05-29,120637.87759999998,139790.34,19152.46240000002
182,2018-05-30,123716.786,141715.9,17999.114
183,2018-05-31,124218.97759999998,141431.94999999998,17212.9724
184,2018-06-01,123859.9516,135627.17,11767.218400000012
185,2018-06-02,124269.68119999998,131354.44,7084.758800000025
186,2018-06-03,121144.38560000002,137718.14,16573.75439999999
187,2018-06-04,119321.96319999998,135240.26,15918.296800000026
188,2018-06-05,142272.58759999997,133443.16,8829.427599999966
189,2018-06-06,146143.60960000003,129661.91000000002,16481.699600000007
190,2018-06-07,142464.04280000002,128792.33000000003,13671.712799999994
191,2018-06-08,135226.05359999998,124896.03000000003,10330.023599999957
192,2018-06-09,142579.386,121101.36000000003,21478.02599999997
193,2018-06-10,135034.29440000004,126307.47000000003,8726.824400000012
194,2018-06-11,140127.1944,125914.47000000003,14212.724399999977
195,2018-06-12,121400.06520000001,125423.87000000002,4023.8048000000126
196,2018-06-13,131111.25280000002,125424.71,5686.54280000001
197,2018-06-14,146479.78840000005,123678.99,22800.798400000043
198,2018-06-15,144369.05640000003,117990.99,26378.066400000025
199,2018-06-16,123526.91840000002,117820.43000000001,5706.488400000017
200,2018-06-17,122468.83080000004,122870.89,402.0591999999597
201,2018-06-18,110892.17360000001,125455.25,14563.07639999999
202,2018-06-19,115983.8604,124716.6,8732.7396
203,2018-06-20,118090.01479999999,127053.84000000001,8963.825200000021
204,2018-06-21,121170.33039999998,125881.68000000001,4711.3496000000305
205,2018-06-22,118685.20800000001,119053.6,368.39199999999255
206,2018-06-23,110284.62520000001,117342.99,7058.364799999996
207,2018-06-24,107774.41320000001,122675.0,14900.58679999999
208,2018-06-25,106172.18640000002,121995.0,15822.81359999998
209,2018-06-26,111387.43560000003,119932.19,8544.754399999976
210,2018-06-27,115745.2736,121300.13,5554.856400000004
211,2018-06-28,142932.0308,117400.77000000002,25531.26079999999
212,2018-06-29,124368.92160000002,111311.56000000001,13057.361600000004
213,2018-06-30,118815.57800000002,110566.61,8248.968000000023
214,2018-07-01,118419.63560000002,114995.37,3424.265600000028
215,2018-07-02,113634.93960000003,119358.69,5723.750399999975
216,2018-07-03,115630.88400000002,117826.99,2196.105999999985
217,2018-07-04,117706.10920000002,117140.01999999999,566.0892000000313
218,2018-07-05,113503.88080000001,111661.77,1842.1108000000095
219,2018-07-06,112588.56920000006,107506.86000000002,5081.709200000041
220,2018-07-07,116661.19680000002,106459.08000000002,10202.116800000003
221,2018-07-08,115934.53920000001,108733.52000000002,7201.019199999995
222,2018-07-09,110648.26800000003,113552.12000000002,2903.851999999999
223,2018-07-10,112159.93199999999,112581.20000000003,421.26800000004005
224,2018-07-11,111555.9648,114318.43000000001,2762.465200000006
225,2018-07-12,110699.6396,114744.73000000001,4045.0904000000155
226,2018-07-13,112437.27439999998,109498.33,2938.9443999999785
227,2018-07-14,113394.81200000003,108112.48000000001,5282.332000000024
228,2018-07-15,109954.022,111610.29000000001,1656.268000000011
229,2018-07-16,110372.98960000002,111616.67000000001,1243.6803999999975
230,2018-07-17,109656.5068,111673.11000000002,2016.6032000000123
231,2018-07-18,112097.12320000002,112750.93000000001,653.8067999999912
232,2018-07-19,111124.0408,112081.74,957.6992000000027
233,2018-07-20,121532.15960000001,105750.37,15781.789600000018
234,2018-07-21,113373.54920000002,106534.2,6839.349200000026
235,2018-07-22,110399.894,109952.02,447.87399999999616
236,2018-07-23,109607.43399999998,109654.29000000001,46.85600000002887
237,2018-07-24,116890.41720000001,109857.95000000001,7032.467199999999
238,2018-07-25,116565.6492,112652.98,3912.669200000004
239,2018-07-26,118413.96840000001,112343.55,6070.41840000001
240,2018-07-27,114886.1556,105244.21,9641.945599999992
241,2018-07-28,111958.22200000001,104619.3,7338.922000000006
242,2018-07-29,110713.0708,104619.3,6093.770799999998
243,2018-07-30,111248.2128,108622.27,2625.94279999999
244,2018-07-31,111772.68199999999,108040.98000000001,3731.7019999999757
245,2018-08-01,112311.68960000003,106362.08000000002,5949.609600000011
246,2018-08-02,111084.0284,105453.08,5630.948399999994
247,2018-08-03,110978.7404,101764.06,9214.680399999997
248,2018-08-04,108428.576,102131.16,6297.415999999997
249,2018-08-05,105376.3656,108121.89,2745.524399999995
250,2018-08-06,105932.32400000002,109236.01999999999,3303.695999999967
251,2018-08-07,110908.47479999997,110592.88999999998,315.58479999998235
252,2018-08-08,109629.37359999999,108621.08999999998,1008.2836000000098
253,2018-08-09,111512.2736,108074.40999999997,3437.863600000026
254,2018-08-10,108620.3456,101949.15999999999,6671.185600000012
255,2018-08-11,110256.226,100295.02999999998,9961.19600000001
256,2018-08-12,109558.27399999999,107272.07999999999,2286.194000000003
257,2018-08-13,111428.94279999999,108173.59,3255.3527999999933
258,2018-08-14,107920.85600000001,108791.11,870.2539999999863
259,2018-08-15,111792.29279999998,110325.41,1466.8827999999776
260,2018-08-16,109637.0624,108965.27,671.7923999999912
261,2018-08-17,109913.50039999998,103737.17000000001,6176.3303999999625
262,2018-08-18,109607.01959999999,104468.84000000001,5138.179599999974
263,2018-08-19,113222.43839999998,110802.66000000002,2419.7783999999665
264,2018-08-20,121554.32,114121.50000000001,7432.819999999992
265,2018-08-21,111290.9392,115475.54999999999,4184.610799999995
266,2018-08-22,104444.6096,117571.65000000001,13127.040400000013
267,2018-08-23,116732.92239999998,116704.56000000001,28.362399999969057
268,2018-08-24,118170.24520000002,110440.0,7730.245200000019
269,2018-08-25,113564.02199999995,110853.07,2710.9519999999466
270,2018-08-26,114575.66399999999,118292.06000000001,3716.3960000000225
271,2018-08-27,115337.11919999996,125804.53000000003,10467.41080000007
272,2018-08-28,106486.5424,131783.98000000004,25297.437600000034
273,2018-08-29,106967.01359999999,132089.29,25122.276400000017
274,2018-08-30,112946.37079999998,133695.25,20748.879200000025
275,2018-08-31,109533.06599999999,128725.28,19192.214000000007
276,2018-09-01,105233.27840000001,132109.83,26876.551599999977
277,2018-09-02,108280.6976,138871.77,30591.07239999999
278,2018-09-03,107815.84639999998,144193.47,36377.62360000002
279,2018-09-04,113803.63639999999,141771.50999999998,27967.87359999999
280,2018-09-05,111442.7376,149244.52,37801.7824
281,2018-09-06,113168.46919999998,152429.66999999998,39261.200800000006
282,2018-09-07,111391.68759999998,147542.41,36150.72240000003
283,2018-09-08,112036.72,149110.49,37073.76999999999
284,2018-09-09,113747.85119999998,156382.59,42634.73880000002
285,2018-09-10,109807.7704,160437.84000000003,50630.06960000003
286,2018-09-11,115985.0556,159739.57,43754.5144
287,2018-09-12,119443.9572,162604.47,43160.5128
288,2018-09-13,127887.66679999998,166307.40000000002,38419.733200000046
289,2018-09-14,122445.14719999995,161742.91000000003,39297.762800000084
290,2018-09-15,122855.35159999997,165555.24,42699.888400000025
291,2018-09-16,112480.59359999998,175522.69,63042.096400000024
292,2018-09-17,118808.10119999998,178040.13000000003,59232.02880000006
293,2018-09-18,126508.3248,179560.08000000002,53051.755200000014
294,2018-09-19,124908.32119999999,180566.79,55658.46880000002
295,2018-09-20,127069.94600000001,184900.19,57830.24399999999
296,2018-09-21,126795.70240000001,179194.97,52399.26759999999
297,2018-09-22,126478.01799999998,181488.61,55010.592000000004
298,2018-09-23,127423.1684,187292.00999999998,59868.841599999985
299,2018-09-24,125495.76599999997,190756.21,65260.44400000002
300,2018-09-25,126487.62079999998,189140.56999999998,62652.9492
301,2018-09-26,153767.64240000004,185725.76,31958.11759999997
302,2018-09-27,162952.01760000002,186378.16000000003,23426.14240000001
303,2018-09-28,174744.9188,179602.29,4857.371199999994
304,2018-09-29,177458.03960000002,181613.67,4155.630399999995
305,2018-09-30,177624.3292,190168.06,12543.73079999999
306,2018-10-01,185428.45680000004,190885.59,5457.133199999953
307,2018-10-02,186892.41560000004,191142.53,4250.114399999962
308,2018-10-03,193203.7792,196515.47,3311.690800000011
309,2018-10-04,191953.77439999997,200222.08,8268.305600000022
310,2018-10-05,201414.71039999995,189069.62000000002,12345.090399999928
311,2018-10-06,203761.8068,189834.43,13927.376799999998
312,2018-10-07,203605.17719999998,199209.50000000003,4395.677199999947
313,2018-10-08,207232.2168,203455.89,3776.3267999999807
314,2018-10-09,202693.6492,208429.52000000002,5735.870800000004
315,2018-10-10,200439.60440000004,211260.17,10820.565599999973
316,2018-10-11,203777.45360000004,216058.2,12280.746399999975
317,2018-10-12,203040.59720000002,209376.52000000002,6335.9228
318,2018-10-13,212797.26840000003,209973.16,2824.1084000000264
319,2018-10-14,220185.57040000003,223007.16,2821.5895999999775
320,2018-10-15,219425.47840000002,226266.28,6840.801599999977
321,2018-10-16,231750.72320000007,226323.05999999997,5427.663200000097
322,2018-10-17,232241.7324,228824.21,3417.522400000016
323,2018-10-18,227093.25840000005,229745.21,2651.951599999942
324,2018-10-19,244244.3028,221417.24,22827.062800000014
325,2018-10-20,233308.59400000007,221106.92999999996,12201.664000000106
326,2018-10-21,240316.87360000008,232559.19,7757.683600000077
327,2018-10-22,240456.49520000003,238390.70999999996,2065.785200000071
328,2018-10-23,231825.25720000005,245270.89999999997,13445.642799999914
329,2018-10-24,231825.25720000005,248729.2,16903.94279999996
330,2018-10-25,232611.74080000006,252224.74999999997,19613.009199999913
331,2018-10-26,232551.3428,245833.65,13282.307199999981
332,2018-10-27,249716.77040000007,246850.38999999998,2866.380400000082
333,2018-10-28,259788.82160000002,261461.77000000002,1672.9483999999939
334,2018-10-29,259788.82160000002,261782.65,1993.8283999999694
335,2018-10-30,257177.27840000004,276484.84,19307.561599999986
336,2018-10-31,254120.7264,282025.12,27904.39359999998
337,2018-11-01,254068.57,293296.66,39228.08999999997
338,2018-11-02,249706.07320000007,280346.45999999996,30640.38679999989
339,2018-11-03,247390.61480000004,288608.75999999995,41218.14519999991
340,2018-11-04,283551.9192000001,318269.52,34717.6007999999
341,2018-11-05,284652.9784000001,336777.05,52124.07159999991
342,2018-11-06,279545.6304000001,345230.36,65684.7295999999
343,2018-11-07,253924.93720000001,358752.3,104827.36279999997
344,2018-11-08,252995.988,357379.66000000003,104383.67200000002
345,2018-11-09,249273.0644,346618.31,97345.2456
346,2018-11-10,248255.1332,339507.73,91252.59679999997
347,2018-11-11,265789.22800000006,348226.18,82436.95199999993
348,2018-11-12,281392.8388,347224.78,65831.9412
349,2018-11-13,265786.52160000004,338917.29000000004,73130.7684
350,2018-11-14,256277.46400000007,334010.8,77733.33599999992
351,2018-11-15,265902.6868,338708.30999999994,72805.62319999991
352,2018-11-16,260353.7,328656.89999999997,68303.19999999995
353,2018-11-17,262922.642,321504.32,58581.678000000014
354,2018-11-18,270320.7152,328482.80999999994,58162.09479999996
355,2018-11-19,270320.7152,328688.95999999996,58368.244799999986
356,2018-11-20,245479.174,317885.73999999993,72406.56599999993
357,2018-11-21,237019.57080000002,308330.51,71310.9392
358,2018-11-22,220910.8064,295646.9199999999,74736.11359999992
359,2018-11-23,217638.982,284438.04,66799.05799999999
360,2018-11-24,214799.138,275119.13999999996,60320.00199999995
361,2018-11-25,217244.83560000002,275119.14,57874.30439999999
362,2018-11-26,224717.158,267470.55,42753.39199999999
363,2018-11-27,205725.67640000005,252859.16999999998,47133.49359999993
364,2018-11-28,220095.13400000002,245073.47999999998,24978.34599999996
365,2018-11-29,189606.5344,221816.90000000002,32210.36560000002
366,2018-11-30,178906.90560000003,208251.53999999998,29344.63439999995
367,2018-12-01,160457.0388,189961.12,29504.081199999986
368,2018-12-02,156229.16120000003,189961.12,33731.958799999964
369,2018-12-03,152667.844,178196.86000000002,25529.016000000003
370,2018-12-04,142301.14760000003,153813.24000000002,11512.092399999994
371,2018-12-05,112400.1252,133671.77,21271.644799999995
372,2018-12-06,108324.50919999999,120930.32,12605.810800000021
373,2018-12-07,101288.1092,97905.4,3382.709200000012
374,2018-12-08,87632.12960000001,90520.86,2888.730399999986
375,2018-12-09,87268.00760000001,97244.71,9976.702399999995
376,2018-12-10,98819.84960000002,97962.06000000003,857.7895999999892
377,2018-12-11,89263.20040000002,95798.40000000001,6535.199599999993
378,2018-12-12,86626.74040000001,93276.45000000001,6649.709600000002
379,2018-12-13,87173.5068,93883.56,6710.053199999995
380,2018-12-14,82650.7116,87971.84,5321.128400000001
381,2018-12-15,82242.96599999999,75103.34999999999,7139.6159999999945
382,2018-12-16,80486.39799999999,83566.73999999999,3080.342000000004
383,2018-12-17,79749.56159999999,87220.91,7471.348400000017
384,2018-12-18,80446.34999999998,84316.82,3870.4700000000303
385,2018-12-19,83265.1596,79886.62999999999,3378.529600000009
386,2018-12-20,78581.11999999998,84970.37,6389.250000000015
387,2018-12-21,89020.36079999998,81731.86,7288.50079999998
388,2018-12-22,79189.77319999998,84325.82,5136.0468000000255
389,2018-12-23,82913.96479999999,90004.51000000001,7090.545200000022
390,2018-12-24,84306.97559999999,95925.63,11618.654400000014
391,2018-12-25,89390.87039999996,100620.07000000002,11229.199600000065
392,2018-12-26,95851.7736,106191.19,10339.416400000002
393,2018-12-27,99981.0432,109861.28,9880.236799999999
394,2018-12-28,103606.51559999998,109861.28,6254.764400000015
395,2018-12-29,106229.68319999998,112183.0,5953.316800000015
396,2018-12-30,109716.1408,117495.72,7779.579200000007
397,2018-12-31,110658.61719999996,122617.82,11959.202800000043
398,2019-01-01,113304.12239999996,127608.34000000003,14304.217600000062
399,2019-01-02,116906.23039999997,127353.94000000003,10447.70960000006
400,2019-01-03,115079.15000000002,127335.71000000004,12256.560000000012
401,2019-01-04,115024.54160000003,121388.38000000003,6363.838400000008
402,2019-01-05,109744.98120000001,117100.90000000004,7355.918800000029
403,2019-01-06,108441.0776,122049.01000000001,13607.932400000005
404,2019-01-07,110422.9256,123255.58,12832.6544
405,2019-01-08,109705.1108,120004.18000000001,10299.069200000013
406,2019-01-09,107889.50639999998,118537.73,10648.223600000012
407,2019-01-10,107158.00359999998,115770.97,8612.96640000002
408,2019-01-11,105938.02160000001,110879.42000000001,4941.3984000000055
409,2019-01-12,101519.54119999998,107405.16,5885.618800000026
410,2019-01-13,103115.7536,111133.24,8017.486400000009
411,2019-01-14,104027.29559999997,113502.88000000002,9475.58440000005
412,2019-01-15,102957.33239999998,108741.52,5784.187600000019
413,2019-01-16,101039.75519999997,109819.68000000001,8779.924800000037
414,2019-01-17,99897.80279999998,108537.61,8639.807200000025
415,2019-01-18,102190.78839999998,103966.69000000002,1775.901600000041
416,2019-01-19,97936.50959999999,100954.35,3017.8404000000155
417,2019-01-20,96670.66879999997,105442.1,8771.431200000035
418,2019-01-21,101371.34719999997,108085.68000000001,6714.332800000033
419,2019-01-22,100668.39199999999,108561.55,7893.15800000001
420,2019-01-23,97420.13680000002,107479.05,10058.91319999998
421,2019-01-24,97081.62000000002,105983.91999999998,8902.29999999996
422,2019-01-25,95750.36079999997,100412.8,4662.439200000037
423,2019-01-26,96211.26200000002,99174.34,2963.0779999999795
424,2019-01-27,96254.922,105460.04,9205.117999999988
425,2019-01-28,96666.39480000002,107935.35999999999,11268.965199999962
426,2019-01-29,102306.39199999999,106089.7,3783.3080000000045
427,2019-01-30,103082.15800000001,106041.47,2959.311999999991
428,2019-01-31,106148.3584,104027.12,2121.238400000002
429,2019-02-01,106191.2664,100508.09999999998,5683.166400000016
430,2019-02-02,99973.29800000001,98070.82999999999,1902.4680000000226
431,2019-02-03,103645.7112,106446.48,2800.7687999999907
432,2019-02-04,104670.05320000001,110590.06999999999,5920.016799999983
433,2019-02-05,105334.78440000002,110170.72999999998,4835.945599999963
434,2019-02-06,105602.41600000001,109028.22,3425.803999999989
435,2019-02-07,106291.13480000003,109028.34999999999,2737.2151999999624
436,2019-02-08,107275.19040000002,105811.22,1463.9704000000202
437,2019-02-09,106180.42240000002,103377.40000000001,2803.022400000016
438,2019-02-10,104759.37920000002,107177.24000000002,2417.860799999995
439,2019-02-11,105222.8264,110171.93000000002,4949.103600000017
440,2019-02-12,105894.90440000003,109527.64000000001,3632.7355999999854
441,2019-02-13,111111.07600000002,112696.27000000002,1585.1940000000031
442,2019-02-14,109559.17440000002,113702.02000000002,4142.845600000001
443,2019-02-15,110898.86520000003,107347.5,3551.3652000000293
444,2019-02-16,113583.85280000001,109213.17,4370.68280000001
445,2019-02-17,112858.3972,112136.93,721.4672000000137
446,2019-02-18,113693.858,118224.74,4530.882000000012
447,2019-02-19,117787.0912,117977.04999999999,189.95879999999306
448,2019-02-20,120652.93720000003,117317.44,3335.497200000027
449,2019-02-21,113468.6692,116200.14,2731.4707999999955
450,2019-02-22,119644.07440000001,111361.52,8282.554400000008
451,2019-02-23,116734.34520000001,110305.65999999997,6428.685200000036
